At time 2022-05-01T00:00:00, tele=1, target=167, exp_time=1
At time 2022-05-02T01:13:00, tele=4, target=284, exp_time=1
At time 2022-05-02T01:14:00, tele=5, target=284, exp_time=1
At time 2022-05-02T01:10:00, tele=1, target=425, exp_time=1
At time 2022-05-02T01:11:00, tele=2, target=425, exp_time=1
At time 2022-05-02T01:12:00, tele=3, target=425, exp_time=1
At time 2022-05-02T01:13:00, tele=4, target=425, exp_time=1
At time 2022-05-02T01:14:00, tele=5, target=425, exp_time=1
At time 2022-05-02T01:15:00, tele=1, target=187, exp_time=1
At time 2022-05-02T01:16:00, tele=2, target=187, exp_time=1
At time 2022-05-02T01:17:00, tele=3, target=187, exp_time=1
At time 2022-05-02T01:18:00, tele=4, target=187, exp_time=1
At time 2022-05-02T01:19:00, tele=5, target=187, exp_time=1
At time 2022-05-02T01:15:00, tele=1, target=171, exp_time=1
At time 2022-05-02T01:16:00, tele=2, target=171, exp_time=1
At time 2022-05-02T01:17:00, tele=3, target=171, exp_time=1
At time 2022-05-02T01:18:00, tele=4, target=171, exp_time=1
At time 2022-05-02T01:19:00, tele=5, target=171, exp_time=1
At time 2022-05-02T01:20:00, tele=1, target=426, exp_time=1
At time 2022-05-02T01:21:00, tele=2, target=426, exp_time=1
At time 2022-05-02T01:22:00, tele=3, target=426, exp_time=1
At time 2022-05-02T01:23:00, tele=4, target=426, exp_time=1
At time 2022-05-02T01:24:00, tele=5, target=426, exp_time=1
At time 2022-05-02T01:20:00, tele=1, target=188, exp_time=1
At time 2022-05-02T01:21:00, tele=2, target=188, exp_time=1
At time 2022-05-02T01:22:00, tele=3, target=188, exp_time=1
At time 2022-05-02T01:23:00, tele=4, target=188, exp_time=1
At time 2022-05-02T01:24:00, tele=5, target=188, exp_time=1
At time 2022-05-02T01:25:00, tele=1, target=189, exp_time=1
At time 2022-05-02T01:26:00, tele=2, target=189, exp_time=1
At time 2022-05-02T01:27:00, tele=3, target=189, exp_time=1
At time 2022-05-02T01:28:00, tele=4, target=189, exp_time=1
At time 2022-05-02T01:29:00, tele=5, target=189, exp_time=1
At time 2022-05-02T01:25:00, tele=1, target=190, exp_time=1
At time 2022-05-02T01:26:00, tele=2, target=190, exp_time=1
At time 2022-05-02T01:27:00, tele=3, target=190, exp_time=1
At time 2022-05-02T01:28:00, tele=4, target=190, exp_time=1
At time 2022-05-02T01:29:00, tele=5, target=190, exp_time=1
At time 2022-05-02T01:30:00, tele=1, target=191, exp_time=1
At time 2022-05-02T01:31:00, tele=2, target=191, exp_time=1
At time 2022-05-02T01:32:00, tele=3, target=191, exp_time=1
At time 2022-05-02T01:33:00, tele=4, target=191, exp_time=1
At time 2022-05-02T01:34:00, tele=5, target=191, exp_time=1
At time 2022-05-02T01:30:00, tele=1, target=428, exp_time=1
At time 2022-05-02T01:31:00, tele=2, target=428, exp_time=1
At time 2022-05-02T01:32:00, tele=3, target=428, exp_time=1
At time 2022-05-02T01:33:00, tele=4, target=428, exp_time=1
At time 2022-05-02T01:34:00, tele=5, target=428, exp_time=1
At time 2022-05-02T01:35:00, tele=1, target=427, exp_time=1
At time 2022-05-02T01:36:00, tele=2, target=427, exp_time=1
At time 2022-05-02T01:37:00, tele=3, target=427, exp_time=1
At time 2022-05-02T01:38:00, tele=4, target=427, exp_time=1
At time 2022-05-02T01:39:00, tele=5, target=427, exp_time=1
At time 2022-05-02T01:35:00, tele=1, target=172, exp_time=1
At time 2022-05-02T01:36:00, tele=2, target=172, exp_time=1
At time 2022-05-02T01:37:00, tele=3, target=172, exp_time=1
At time 2022-05-02T01:38:00, tele=4, target=172, exp_time=1
At time 2022-05-02T01:39:00, tele=5, target=172, exp_time=1
At time 2022-05-02T01:40:00, tele=1, target=429, exp_time=1
At time 2022-05-02T01:41:00, tele=2, target=429, exp_time=1
At time 2022-05-02T01:42:00, tele=3, target=429, exp_time=1
At time 2022-05-02T01:43:00, tele=4, target=429, exp_time=1
At time 2022-05-02T01:44:00, tele=5, target=429, exp_time=1
At time 2022-05-02T01:40:00, tele=1, target=436, exp_time=1
At time 2022-05-02T01:41:00, tele=2, target=436, exp_time=1
At time 2022-05-02T01:42:00, tele=3, target=436, exp_time=1
At time 2022-05-02T01:43:00, tele=4, target=436, exp_time=1
At time 2022-05-02T01:44:00, tele=5, target=436, exp_time=1
At time 2022-05-02T01:45:00, tele=1, target=438, exp_time=1
At time 2022-05-02T01:46:00, tele=2, target=438, exp_time=1
At time 2022-05-02T01:47:00, tele=3, target=438, exp_time=1
At time 2022-05-02T01:48:00, tele=4, target=438, exp_time=1
At time 2022-05-02T01:49:00, tele=5, target=438, exp_time=1
At time 2022-05-02T01:45:00, tele=1, target=437, exp_time=1
At time 2022-05-02T01:46:00, tele=2, target=437, exp_time=1
At time 2022-05-02T01:47:00, tele=3, target=437, exp_time=1
At time 2022-05-02T01:48:00, tele=4, target=437, exp_time=1
At time 2022-05-02T01:49:00, tele=5, target=437, exp_time=1
At time 2022-05-02T01:50:00, tele=1, target=439, exp_time=1
At time 2022-05-02T01:51:00, tele=2, target=439, exp_time=1
At time 2022-05-02T01:52:00, tele=3, target=439, exp_time=1
At time 2022-05-02T01:53:00, tele=4, target=439, exp_time=1
At time 2022-05-02T01:54:00, tele=5, target=439, exp_time=1
At time 2022-05-02T01:50:00, tele=1, target=440, exp_time=1
At time 2022-05-02T01:51:00, tele=2, target=440, exp_time=1
At time 2022-05-02T01:52:00, tele=3, target=440, exp_time=1
At time 2022-05-02T01:53:00, tele=4, target=440, exp_time=1
At time 2022-05-02T01:54:00, tele=5, target=440, exp_time=1
At time 2022-05-02T01:55:00, tele=1, target=264, exp_time=1
At time 2022-05-02T01:56:00, tele=2, target=264, exp_time=1
At time 2022-05-02T01:57:00, tele=3, target=264, exp_time=1
At time 2022-05-02T01:58:00, tele=4, target=264, exp_time=1
At time 2022-05-02T01:59:00, tele=5, target=264, exp_time=1
At time 2022-05-02T01:55:00, tele=1, target=430, exp_time=1
At time 2022-05-02T01:56:00, tele=2, target=430, exp_time=1
At time 2022-05-02T01:57:00, tele=3, target=430, exp_time=1
At time 2022-05-02T01:58:00, tele=4, target=430, exp_time=1
At time 2022-05-02T01:59:00, tele=5, target=430, exp_time=1
At time 2022-05-02T02:00:00, tele=1, target=173, exp_time=1
At time 2022-05-02T02:01:00, tele=2, target=173, exp_time=1
At time 2022-05-02T02:02:00, tele=3, target=173, exp_time=1
At time 2022-05-02T02:03:00, tele=4, target=173, exp_time=1
At time 2022-05-02T02:04:00, tele=5, target=173, exp_time=1
At time 2022-05-02T02:00:00, tele=1, target=454, exp_time=1
At time 2022-05-02T02:01:00, tele=2, target=454, exp_time=1
At time 2022-05-02T02:02:00, tele=3, target=454, exp_time=1
At time 2022-05-02T02:03:00, tele=4, target=454, exp_time=1
At time 2022-05-02T02:04:00, tele=5, target=454, exp_time=1
At time 2022-05-02T02:05:00, tele=1, target=463, exp_time=1
At time 2022-05-02T02:06:00, tele=2, target=463, exp_time=1
At time 2022-05-02T02:07:00, tele=3, target=463, exp_time=1
At time 2022-05-02T02:08:00, tele=4, target=463, exp_time=1
At time 2022-05-02T02:09:00, tele=5, target=463, exp_time=1
At time 2022-05-02T02:05:00, tele=1, target=431, exp_time=1
At time 2022-05-02T02:06:00, tele=2, target=431, exp_time=1
At time 2022-05-02T02:07:00, tele=3, target=431, exp_time=1
At time 2022-05-02T02:08:00, tele=4, target=431, exp_time=1
At time 2022-05-02T02:09:00, tele=5, target=431, exp_time=1
At time 2022-05-02T02:10:00, tele=1, target=265, exp_time=1
At time 2022-05-02T02:11:00, tele=2, target=265, exp_time=1
At time 2022-05-02T02:12:00, tele=3, target=265, exp_time=1
At time 2022-05-02T02:13:00, tele=4, target=265, exp_time=1
At time 2022-05-02T02:14:00, tele=5, target=265, exp_time=1
At time 2022-05-02T02:10:00, tele=1, target=465, exp_time=1
At time 2022-05-02T02:11:00, tele=2, target=465, exp_time=1
At time 2022-05-02T02:12:00, tele=3, target=465, exp_time=1
At time 2022-05-02T02:13:00, tele=4, target=465, exp_time=1
At time 2022-05-02T02:14:00, tele=5, target=465, exp_time=1
At time 2022-05-02T02:15:00, tele=1, target=419, exp_time=1
At time 2022-05-02T02:16:00, tele=2, target=419, exp_time=1
At time 2022-05-02T02:17:00, tele=3, target=419, exp_time=1
At time 2022-05-02T02:18:00, tele=4, target=419, exp_time=1
At time 2022-05-02T02:19:00, tele=5, target=419, exp_time=1
At time 2022-05-02T02:15:00, tele=1, target=455, exp_time=1
At time 2022-05-02T02:16:00, tele=2, target=455, exp_time=1
At time 2022-05-02T02:17:00, tele=3, target=455, exp_time=1
At time 2022-05-02T02:18:00, tele=4, target=455, exp_time=1
At time 2022-05-02T02:19:00, tele=5, target=455, exp_time=1
At time 2022-05-02T02:20:00, tele=1, target=174, exp_time=1
At time 2022-05-02T02:21:00, tele=2, target=174, exp_time=1
At time 2022-05-02T02:22:00, tele=3, target=174, exp_time=1
At time 2022-05-02T02:23:00, tele=4, target=174, exp_time=1
At time 2022-05-02T02:24:00, tele=5, target=174, exp_time=1
At time 2022-05-02T02:20:00, tele=1, target=433, exp_time=1
At time 2022-05-02T02:21:00, tele=2, target=433, exp_time=1
At time 2022-05-02T02:22:00, tele=3, target=433, exp_time=1
At time 2022-05-02T02:23:00, tele=4, target=433, exp_time=1
At time 2022-05-02T02:24:00, tele=5, target=433, exp_time=1
At time 2022-05-02T02:25:00, tele=1, target=266, exp_time=1
At time 2022-05-02T02:26:00, tele=2, target=266, exp_time=1
At time 2022-05-02T02:27:00, tele=3, target=266, exp_time=1
At time 2022-05-02T02:28:00, tele=4, target=266, exp_time=1
At time 2022-05-02T02:29:00, tele=5, target=266, exp_time=1
At time 2022-05-02T02:25:00, tele=1, target=452, exp_time=1
At time 2022-05-02T02:26:00, tele=2, target=452, exp_time=1
At time 2022-05-02T02:27:00, tele=3, target=452, exp_time=1
At time 2022-05-02T02:28:00, tele=4, target=452, exp_time=1
At time 2022-05-02T02:29:00, tele=5, target=452, exp_time=1
At time 2022-05-02T02:30:00, tele=1, target=268, exp_time=1
At time 2022-05-02T02:31:00, tele=2, target=268, exp_time=1
At time 2022-05-02T02:32:00, tele=3, target=268, exp_time=1
At time 2022-05-02T02:33:00, tele=4, target=268, exp_time=1
At time 2022-05-02T02:34:00, tele=5, target=268, exp_time=1
At time 2022-05-02T02:30:00, tele=1, target=464, exp_time=1
At time 2022-05-02T02:31:00, tele=2, target=464, exp_time=1
At time 2022-05-02T02:32:00, tele=3, target=464, exp_time=1
At time 2022-05-02T02:33:00, tele=4, target=464, exp_time=1
At time 2022-05-02T02:34:00, tele=5, target=464, exp_time=1
At time 2022-05-02T02:35:00, tele=1, target=423, exp_time=1
At time 2022-05-02T02:36:00, tele=2, target=423, exp_time=1
At time 2022-05-02T02:37:00, tele=3, target=423, exp_time=1
At time 2022-05-02T02:38:00, tele=4, target=423, exp_time=1
At time 2022-05-02T02:39:00, tele=5, target=423, exp_time=1
At time 2022-05-02T02:35:00, tele=1, target=453, exp_time=1
At time 2022-05-02T02:36:00, tele=2, target=453, exp_time=1
At time 2022-05-02T02:37:00, tele=3, target=453, exp_time=1
At time 2022-05-02T02:38:00, tele=4, target=453, exp_time=1
At time 2022-05-02T02:39:00, tele=5, target=453, exp_time=1
At time 2022-05-02T02:40:00, tele=1, target=420, exp_time=1
At time 2022-05-02T02:41:00, tele=2, target=420, exp_time=1
At time 2022-05-02T02:42:00, tele=3, target=420, exp_time=1
At time 2022-05-02T02:43:00, tele=4, target=420, exp_time=1
At time 2022-05-02T02:44:00, tele=5, target=420, exp_time=1
At time 2022-05-02T02:40:00, tele=1, target=434, exp_time=1
At time 2022-05-02T02:41:00, tele=2, target=434, exp_time=1
At time 2022-05-02T02:42:00, tele=3, target=434, exp_time=1
At time 2022-05-02T02:43:00, tele=4, target=434, exp_time=1
At time 2022-05-02T02:44:00, tele=5, target=434, exp_time=1
At time 2022-05-02T02:45:00, tele=1, target=175, exp_time=1
At time 2022-05-02T02:46:00, tele=2, target=175, exp_time=1
At time 2022-05-02T02:47:00, tele=3, target=175, exp_time=1
At time 2022-05-02T02:48:00, tele=4, target=175, exp_time=1
At time 2022-05-02T02:49:00, tele=5, target=175, exp_time=1
At time 2022-05-02T02:45:00, tele=1, target=467, exp_time=1
At time 2022-05-02T02:46:00, tele=2, target=467, exp_time=1
At time 2022-05-02T02:47:00, tele=3, target=467, exp_time=1
At time 2022-05-02T02:48:00, tele=4, target=467, exp_time=1
At time 2022-05-02T02:49:00, tele=5, target=467, exp_time=1
At time 2022-05-02T02:50:00, tele=1, target=267, exp_time=1
At time 2022-05-02T02:51:00, tele=2, target=267, exp_time=1
At time 2022-05-02T02:52:00, tele=3, target=267, exp_time=1
At time 2022-05-02T02:53:00, tele=4, target=267, exp_time=1
At time 2022-05-02T02:54:00, tele=5, target=267, exp_time=1
At time 2022-05-02T02:50:00, tele=1, target=456, exp_time=1
At time 2022-05-02T02:51:00, tele=2, target=456, exp_time=1
At time 2022-05-02T02:52:00, tele=3, target=456, exp_time=1
At time 2022-05-02T02:53:00, tele=4, target=456, exp_time=1
At time 2022-05-02T02:54:00, tele=5, target=456, exp_time=1
At time 2022-05-02T02:55:00, tele=1, target=269, exp_time=1
At time 2022-05-02T02:56:00, tele=2, target=269, exp_time=1
At time 2022-05-02T02:57:00, tele=3, target=269, exp_time=1
At time 2022-05-02T02:58:00, tele=4, target=269, exp_time=1
At time 2022-05-02T02:59:00, tele=5, target=269, exp_time=1
At time 2022-05-02T02:55:00, tele=1, target=466, exp_time=1
At time 2022-05-02T02:56:00, tele=2, target=466, exp_time=1
At time 2022-05-02T02:57:00, tele=3, target=466, exp_time=1
At time 2022-05-02T02:58:00, tele=4, target=466, exp_time=1
At time 2022-05-02T02:59:00, tele=5, target=466, exp_time=1
At time 2022-05-02T03:00:00, tele=1, target=421, exp_time=1
At time 2022-05-02T03:01:00, tele=2, target=421, exp_time=1
At time 2022-05-02T03:02:00, tele=3, target=421, exp_time=1
At time 2022-05-02T03:03:00, tele=4, target=421, exp_time=1
At time 2022-05-02T03:04:00, tele=5, target=421, exp_time=1
At time 2022-05-02T03:00:00, tele=1, target=468, exp_time=1
At time 2022-05-02T03:01:00, tele=2, target=468, exp_time=1
At time 2022-05-02T03:02:00, tele=3, target=468, exp_time=1
At time 2022-05-02T03:03:00, tele=4, target=468, exp_time=1
At time 2022-05-02T03:04:00, tele=5, target=468, exp_time=1
At time 2022-05-02T03:05:00, tele=1, target=460, exp_time=1
At time 2022-05-02T03:06:00, tele=2, target=460, exp_time=1
At time 2022-05-02T03:07:00, tele=3, target=460, exp_time=1
At time 2022-05-02T03:08:00, tele=4, target=460, exp_time=1
At time 2022-05-02T03:09:00, tele=5, target=460, exp_time=1
At time 2022-05-02T03:05:00, tele=1, target=435, exp_time=1
At time 2022-05-02T03:06:00, tele=2, target=435, exp_time=1
At time 2022-05-02T03:07:00, tele=3, target=435, exp_time=1
At time 2022-05-02T03:08:00, tele=4, target=435, exp_time=1
At time 2022-05-02T03:09:00, tele=5, target=435, exp_time=1
At time 2022-05-02T03:10:00, tele=1, target=177, exp_time=1
At time 2022-05-02T03:11:00, tele=2, target=177, exp_time=1
At time 2022-05-02T03:12:00, tele=3, target=177, exp_time=1
At time 2022-05-02T03:13:00, tele=4, target=177, exp_time=1
At time 2022-05-02T03:14:00, tele=5, target=177, exp_time=1
At time 2022-05-02T03:10:00, tele=1, target=461, exp_time=1
At time 2022-05-02T03:11:00, tele=2, target=461, exp_time=1
At time 2022-05-02T03:12:00, tele=3, target=461, exp_time=1
At time 2022-05-02T03:13:00, tele=4, target=461, exp_time=1
At time 2022-05-02T03:14:00, tele=5, target=461, exp_time=1
At time 2022-05-02T03:15:00, tele=1, target=176, exp_time=1
At time 2022-05-02T03:16:00, tele=2, target=176, exp_time=1
At time 2022-05-02T03:17:00, tele=3, target=176, exp_time=1
At time 2022-05-02T03:18:00, tele=4, target=176, exp_time=1
At time 2022-05-02T03:19:00, tele=5, target=176, exp_time=1
At time 2022-05-02T03:15:00, tele=1, target=469, exp_time=1
At time 2022-05-02T03:16:00, tele=2, target=469, exp_time=1
At time 2022-05-02T03:17:00, tele=3, target=469, exp_time=1
At time 2022-05-02T03:18:00, tele=4, target=469, exp_time=1
At time 2022-05-02T03:19:00, tele=5, target=469, exp_time=1
At time 2022-05-02T03:20:00, tele=1, target=422, exp_time=1
At time 2022-05-02T03:21:00, tele=2, target=422, exp_time=1
At time 2022-05-02T03:22:00, tele=3, target=422, exp_time=1
At time 2022-05-02T03:23:00, tele=4, target=422, exp_time=1
At time 2022-05-02T03:24:00, tele=5, target=422, exp_time=1
At time 2022-05-02T03:20:00, tele=1, target=470, exp_time=1
At time 2022-05-02T03:21:00, tele=2, target=470, exp_time=1
At time 2022-05-02T03:22:00, tele=3, target=470, exp_time=1
At time 2022-05-02T03:23:00, tele=4, target=470, exp_time=1
At time 2022-05-02T03:24:00, tele=5, target=470, exp_time=1
At time 2022-05-02T03:25:00, tele=1, target=270, exp_time=1
At time 2022-05-02T03:26:00, tele=2, target=270, exp_time=1
At time 2022-05-02T03:27:00, tele=3, target=270, exp_time=1
At time 2022-05-02T03:28:00, tele=4, target=270, exp_time=1
At time 2022-05-02T03:29:00, tele=5, target=270, exp_time=1
At time 2022-05-02T03:25:00, tele=1, target=432, exp_time=1
At time 2022-05-02T03:26:00, tele=2, target=432, exp_time=1
At time 2022-05-02T03:27:00, tele=3, target=432, exp_time=1
At time 2022-05-02T03:28:00, tele=4, target=432, exp_time=1
At time 2022-05-02T03:29:00, tele=5, target=432, exp_time=1
At time 2022-05-02T03:30:00, tele=1, target=424, exp_time=1
At time 2022-05-02T03:31:00, tele=2, target=424, exp_time=1
At time 2022-05-02T03:32:00, tele=3, target=424, exp_time=1
At time 2022-05-02T03:33:00, tele=4, target=424, exp_time=1
At time 2022-05-02T03:34:00, tele=5, target=424, exp_time=1
At time 2022-05-02T03:30:00, tele=1, target=471, exp_time=1
At time 2022-05-02T03:31:00, tele=2, target=471, exp_time=1
At time 2022-05-02T03:32:00, tele=3, target=471, exp_time=1
At time 2022-05-02T03:33:00, tele=4, target=471, exp_time=1
At time 2022-05-02T03:34:00, tele=5, target=471, exp_time=1
At time 2022-05-02T03:35:00, tele=1, target=462, exp_time=1
At time 2022-05-02T03:36:00, tele=2, target=462, exp_time=1
At time 2022-05-02T03:37:00, tele=3, target=462, exp_time=1
At time 2022-05-02T03:38:00, tele=4, target=462, exp_time=1
At time 2022-05-02T03:39:00, tele=5, target=462, exp_time=1
At time 2022-05-02T03:35:00, tele=1, target=457, exp_time=1
At time 2022-05-02T03:36:00, tele=2, target=457, exp_time=1
At time 2022-05-02T03:37:00, tele=3, target=457, exp_time=1
At time 2022-05-02T03:38:00, tele=4, target=457, exp_time=1
At time 2022-05-02T03:39:00, tele=5, target=457, exp_time=1
At time 2022-05-02T03:40:00, tele=1, target=449, exp_time=1
At time 2022-05-02T03:41:00, tele=2, target=449, exp_time=1
At time 2022-05-02T03:42:00, tele=3, target=449, exp_time=1
At time 2022-05-02T03:43:00, tele=4, target=449, exp_time=1
At time 2022-05-02T03:44:00, tele=5, target=449, exp_time=1
At time 2022-05-02T03:40:00, tele=1, target=725, exp_time=1
At time 2022-05-02T03:41:00, tele=2, target=725, exp_time=1
At time 2022-05-02T03:42:00, tele=3, target=725, exp_time=1
At time 2022-05-02T03:43:00, tele=4, target=725, exp_time=1
At time 2022-05-02T03:44:00, tele=5, target=725, exp_time=1
At time 2022-05-02T03:45:00, tele=1, target=178, exp_time=1
At time 2022-05-02T03:46:00, tele=2, target=178, exp_time=1
At time 2022-05-02T03:47:00, tele=3, target=178, exp_time=1
At time 2022-05-02T03:48:00, tele=4, target=178, exp_time=1
At time 2022-05-02T03:49:00, tele=5, target=178, exp_time=1
At time 2022-05-02T03:45:00, tele=1, target=472, exp_time=1
At time 2022-05-02T03:46:00, tele=2, target=472, exp_time=1
At time 2022-05-02T03:47:00, tele=3, target=472, exp_time=1
At time 2022-05-02T03:48:00, tele=4, target=472, exp_time=1
At time 2022-05-02T03:49:00, tele=5, target=472, exp_time=1
At time 2022-05-02T03:50:00, tele=1, target=473, exp_time=1
At time 2022-05-02T03:51:00, tele=2, target=473, exp_time=1
At time 2022-05-02T03:52:00, tele=3, target=473, exp_time=1
At time 2022-05-02T03:53:00, tele=4, target=473, exp_time=1
At time 2022-05-02T03:54:00, tele=5, target=473, exp_time=1
At time 2022-05-02T03:50:00, tele=1, target=458, exp_time=1
At time 2022-05-02T03:51:00, tele=2, target=458, exp_time=1
At time 2022-05-02T03:52:00, tele=3, target=458, exp_time=1
At time 2022-05-02T03:53:00, tele=4, target=458, exp_time=1
At time 2022-05-02T03:54:00, tele=5, target=458, exp_time=1
At time 2022-05-02T03:55:00, tele=1, target=271, exp_time=1
At time 2022-05-02T03:56:00, tele=2, target=271, exp_time=1
At time 2022-05-02T03:57:00, tele=3, target=271, exp_time=1
At time 2022-05-02T03:58:00, tele=4, target=271, exp_time=1
At time 2022-05-02T03:59:00, tele=5, target=271, exp_time=1
At time 2022-05-02T03:55:00, tele=1, target=726, exp_time=1
At time 2022-05-02T03:56:00, tele=2, target=726, exp_time=1
At time 2022-05-02T03:57:00, tele=3, target=726, exp_time=1
At time 2022-05-02T03:58:00, tele=4, target=726, exp_time=1
At time 2022-05-02T03:59:00, tele=5, target=726, exp_time=1
At time 2022-05-02T04:00:00, tele=1, target=474, exp_time=1
At time 2022-05-02T04:01:00, tele=2, target=474, exp_time=1
At time 2022-05-02T04:02:00, tele=3, target=474, exp_time=1
At time 2022-05-02T04:03:00, tele=4, target=474, exp_time=1
At time 2022-05-02T04:04:00, tele=5, target=474, exp_time=1
At time 2022-05-02T04:00:00, tele=1, target=459, exp_time=1
At time 2022-05-02T04:01:00, tele=2, target=459, exp_time=1
At time 2022-05-02T04:02:00, tele=3, target=459, exp_time=1
At time 2022-05-02T04:03:00, tele=4, target=459, exp_time=1
At time 2022-05-02T04:04:00, tele=5, target=459, exp_time=1
At time 2022-05-02T04:05:00, tele=1, target=450, exp_time=1
At time 2022-05-02T04:06:00, tele=2, target=450, exp_time=1
At time 2022-05-02T04:07:00, tele=3, target=450, exp_time=1
At time 2022-05-02T04:08:00, tele=4, target=450, exp_time=1
At time 2022-05-02T04:09:00, tele=5, target=450, exp_time=1
At time 2022-05-02T04:05:00, tele=1, target=167, exp_time=1
At time 2022-05-02T04:06:00, tele=2, target=167, exp_time=1
At time 2022-05-02T04:07:00, tele=3, target=167, exp_time=1
At time 2022-05-02T04:08:00, tele=4, target=167, exp_time=1
At time 2022-05-02T04:09:00, tele=5, target=167, exp_time=1
At time 2022-05-02T04:10:00, tele=1, target=475, exp_time=1
At time 2022-05-02T04:11:00, tele=2, target=475, exp_time=1
At time 2022-05-02T04:12:00, tele=3, target=475, exp_time=1
At time 2022-05-02T04:13:00, tele=4, target=475, exp_time=1
At time 2022-05-02T04:14:00, tele=5, target=475, exp_time=1
At time 2022-05-02T04:10:00, tele=1, target=168, exp_time=1
At time 2022-05-02T04:11:00, tele=2, target=168, exp_time=1
At time 2022-05-02T04:12:00, tele=3, target=168, exp_time=1
At time 2022-05-02T04:13:00, tele=4, target=168, exp_time=1
At time 2022-05-02T04:14:00, tele=5, target=168, exp_time=1
At time 2022-05-02T04:15:00, tele=1, target=476, exp_time=1
At time 2022-05-02T04:16:00, tele=2, target=476, exp_time=1
At time 2022-05-02T04:17:00, tele=3, target=476, exp_time=1
At time 2022-05-02T04:18:00, tele=4, target=476, exp_time=1
At time 2022-05-02T04:19:00, tele=5, target=476, exp_time=1
At time 2022-05-02T04:15:00, tele=1, target=169, exp_time=1
At time 2022-05-02T04:16:00, tele=2, target=169, exp_time=1
At time 2022-05-02T04:17:00, tele=3, target=169, exp_time=1
At time 2022-05-02T04:18:00, tele=4, target=169, exp_time=1
At time 2022-05-02T04:19:00, tele=5, target=169, exp_time=1
At time 2022-05-02T04:20:00, tele=1, target=179, exp_time=1
At time 2022-05-02T04:21:00, tele=2, target=179, exp_time=1
At time 2022-05-02T04:22:00, tele=3, target=179, exp_time=1
At time 2022-05-02T04:23:00, tele=4, target=179, exp_time=1
At time 2022-05-02T04:24:00, tele=5, target=179, exp_time=1
At time 2022-05-02T04:20:00, tele=1, target=280, exp_time=1
At time 2022-05-02T04:21:00, tele=2, target=280, exp_time=1
At time 2022-05-02T04:22:00, tele=3, target=280, exp_time=1
At time 2022-05-02T04:23:00, tele=4, target=280, exp_time=1
At time 2022-05-02T04:24:00, tele=5, target=280, exp_time=1
At time 2022-05-02T04:25:00, tele=1, target=272, exp_time=1
At time 2022-05-02T04:26:00, tele=2, target=272, exp_time=1
At time 2022-05-02T04:27:00, tele=3, target=272, exp_time=1
At time 2022-05-02T04:28:00, tele=4, target=272, exp_time=1
At time 2022-05-02T04:29:00, tele=5, target=272, exp_time=1
At time 2022-05-02T04:25:00, tele=1, target=282, exp_time=1
At time 2022-05-02T04:26:00, tele=2, target=282, exp_time=1
At time 2022-05-02T04:27:00, tele=3, target=282, exp_time=1
At time 2022-05-02T04:28:00, tele=4, target=282, exp_time=1
At time 2022-05-02T04:29:00, tele=5, target=282, exp_time=1
At time 2022-05-02T04:30:00, tele=1, target=477, exp_time=1
At time 2022-05-02T04:31:00, tele=2, target=477, exp_time=1
At time 2022-05-02T04:32:00, tele=3, target=477, exp_time=1
At time 2022-05-02T04:33:00, tele=4, target=477, exp_time=1
At time 2022-05-02T04:34:00, tele=5, target=477, exp_time=1
At time 2022-05-02T04:30:00, tele=1, target=281, exp_time=1
At time 2022-05-02T04:31:00, tele=2, target=281, exp_time=1
At time 2022-05-02T04:32:00, tele=3, target=281, exp_time=1
At time 2022-05-02T04:33:00, tele=4, target=281, exp_time=1
At time 2022-05-02T04:34:00, tele=5, target=281, exp_time=1
At time 2022-05-02T04:35:00, tele=1, target=478, exp_time=1
At time 2022-05-02T04:36:00, tele=2, target=478, exp_time=1
At time 2022-05-02T04:37:00, tele=3, target=478, exp_time=1
At time 2022-05-02T04:38:00, tele=4, target=478, exp_time=1
At time 2022-05-02T04:39:00, tele=5, target=478, exp_time=1
At time 2022-05-02T04:35:00, tele=1, target=283, exp_time=1
At time 2022-05-02T04:36:00, tele=2, target=283, exp_time=1
At time 2022-05-02T04:37:00, tele=3, target=283, exp_time=1
At time 2022-05-02T04:38:00, tele=4, target=283, exp_time=1
At time 2022-05-02T04:39:00, tele=5, target=283, exp_time=1
At time 2022-05-02T04:40:00, tele=1, target=451, exp_time=1
At time 2022-05-02T04:41:00, tele=2, target=451, exp_time=1
At time 2022-05-02T04:42:00, tele=3, target=451, exp_time=1
At time 2022-05-02T04:43:00, tele=4, target=451, exp_time=1
At time 2022-05-02T04:44:00, tele=5, target=451, exp_time=1
At time 2022-05-02T04:40:00, tele=1, target=170, exp_time=1
At time 2022-05-02T04:41:00, tele=2, target=170, exp_time=1
At time 2022-05-02T04:42:00, tele=3, target=170, exp_time=1
At time 2022-05-02T04:43:00, tele=4, target=170, exp_time=1
At time 2022-05-02T04:44:00, tele=5, target=170, exp_time=1
At time 2022-05-02T04:45:00, tele=1, target=425, exp_time=1
At time 2022-05-02T04:46:00, tele=2, target=425, exp_time=1
At time 2022-05-02T04:47:00, tele=3, target=425, exp_time=1
At time 2022-05-02T04:48:00, tele=4, target=425, exp_time=1
At time 2022-05-02T04:49:00, tele=5, target=425, exp_time=1
At time 2022-05-02T04:45:00, tele=1, target=284, exp_time=1
At time 2022-05-02T04:46:00, tele=2, target=284, exp_time=1
At time 2022-05-02T04:47:00, tele=3, target=284, exp_time=1
At time 2022-05-02T04:48:00, tele=4, target=284, exp_time=1
